PO Created By,PO Create Date,PO Number,Month,Turn around in Days,P Grp,Date order Captured,User order Captured,BOT/MANUAL/SERVICE PROVIDER
1312085,2025-05-26,4400107032,May 2025,0,A14,2025-05-26,PR2PO-ACK2,BOT
1312085,2025-05-26,4400107032,May 2025,0,A14,2025-05-26,PR2PO-ACK2,BOT
1312085,2025-05-26,4400107032,May 2025,0,A14,2025-05-26,PR2PO-ACK2,BOT
1312085,2025-05-26,4400107032,May 2025,0,A14,2025-05-26,PR2PO-ACK2,BOT
1312085,2025-05-26,4400107032,May 2025,0,A14,2025-05-26,PR2PO-ACK2,BOT
1312085,2025-05-26,4400107032,May 2025,0,A14,2025-05-26,PR2PO-ACK2,BOT
1312085,2025-05-26,4400107033,May 2025,0,A14,2025-05-26,PR2PO-ACK2,BOT
1312085,2025-05-26,4400107033,May 2025,0,A14,2025-05-26,PR2PO-ACK2,BOT
1312085,2025-05-26,4400107033,May 2025,0,A14,2025-05-26,PR2PO-ACK2,BOT
1312085,2025-05-26,4400107033,May 2025,0,A14,2025-05-26,PR2PO-ACK2,BOT
1312085,2025-05-26,4400107033,May 2025,0,A14,2025-05-26,PR2PO-ACK2,BOT
1312085,2025-05-26,4400107033,May 2025,0,A14,2025-05-26,PR2PO-ACK2,BOT
1312085,2025-05-26,4400107033,May 2025,0,A14,2025-05-26,PR2PO-ACK2,BOT
1312085,2025-05-26,4400107034,May 2025,0,A14,2025-05-26,PR2PO-ACK2,BOT
1312085,2025-05-26,4400107033,May 2025,0,A14,2025-05-26,PR2PO-ACK2,BOT
1312085,2025-05-26,4400107034,May 2025,0,A14,2025-05-26,PR2PO-ACK2,BOT
1312085,2025-05-26,4400107034,May 2025,0,A14,2025-05-26,PR2PO-ACK2,BOT
1312085,2025-05-26,4400107034,May 2025,0,A14,2025-05-26,PR2PO-ACK2,BOT
1312085,2025-05-26,4400107034,May 2025,0,A14,2025-05-26,PR2PO-ACK2,BOT
1312085,2025-05-26,4400107034,May 2025,0,A14,2025-05-26,PR2PO-ACK2,BOT
1312085,2025-05-26,4400107034,May 2025,0,A14,2025-05-26,PR2PO-ACK2,BOT
1312085,2025-05-26,4400107034,May 2025,0,A14,2025-05-26,PR2PO-ACK2,BOT
1312085,2025-05-26,4400107035,May 2025,0,A14,2025-05-27,PR2PO-ACK2,BOT
1312085,2025-05-26,4400107035,May 2025,0,A14,2025-05-27,PR2PO-ACK2,BOT
1312085,2025-05-26,4400107035,May 2025,0,A14,2025-05-27,PR2PO-ACK2,BOT
1312085,2025-05-26,4400107035,May 2025,0,A14,2025-05-27,PR2PO-ACK2,BOT
1312085,2025-05-26,4400107035,May 2025,0,A14,2025-05-27,PR2PO-ACK2,BOT
1312085,2025-05-26,4400107035,May 2025,0,A14,2025-05-27,PR2PO-ACK2,BOT
1312085,2025-05-26,4400107036,May 2025,0,A14,2025-05-27,PR2PO-ACK2,BOT
1312085,2025-05-26,4400107035,May 2025,0,A14,2025-05-27,PR2PO-ACK2,BOT
1312085,2025-05-26,4400107035,May 2025,0,A14,2025-05-27,PR2PO-ACK2,BOT
1312085,2025-05-26,4400107035,May 2025,0,A14,2025-05-27,PR2PO-ACK2,BOT
1312085,2025-05-26,4400107035,May 2025,0,A14,2025-05-27,PR2PO-ACK2,BOT
1312085,2025-05-26,4400107036,May 2025,0,A14,2025-05-27,PR2PO-ACK2,BOT
1312085,2025-05-26,4400107036,May 2025,0,A14,2025-05-27,PR2PO-ACK2,BOT
1312085,2025-05-26,4400107036,May 2025,0,A14,2025-05-27,PR2PO-ACK2,BOT
1312085,2025-05-26,4400107036,May 2025,0,A14,2025-05-27,PR2PO-ACK2,BOT
1312085,2025-05-26,4400107036,May 2025,0,A14,2025-05-27,PR2PO-ACK2,BOT
1312085,2025-05-26,4400107036,May 2025,0,A14,2025-05-27,PR2PO-ACK2,BOT
1312085,2025-05-26,4400107037,May 2025,0,A14,2025-05-27,PR2PO-ACK2,BOT
1312085,2025-05-26,4400107037,May 2025,0,A14,2025-05-27,PR2PO-ACK2,BOT
1312085,2025-05-26,4400107037,May 2025,0,A14,2025-05-27,PR2PO-ACK2,BOT
1312085,2025-05-26,4400107038,May 2025,0,A14,2025-05-27,PR2PO-ACK2,BOT
1312085,2025-05-26,4400107036,May 2025,0,A14,2025-05-27,PR2PO-ACK2,BOT
1312085,2025-05-26,4400107036,May 2025,0,A14,2025-05-27,PR2PO-ACK2,BOT
1312085,2025-05-26,4400107037,May 2025,0,A14,2025-05-27,PR2PO-ACK2,BOT
1312085,2025-05-26,4400107037,May 2025,0,A14,2025-05-27,PR2PO-ACK2,BOT
1312085,2025-05-26,4400107037,May 2025,0,A14,2025-05-27,PR2PO-ACK2,BOT
1312085,2025-05-26,4400107038,May 2025,0,A14,2025-05-27,PR2PO-ACK2,BOT
1312085,2025-05-26,4400107038,May 2025,0,A14,2025-05-27,PR2PO-ACK2,BOT
4237762,2025-05-27,4400107043,May 2025,0,A14,2025-05-27,PR2PO-ACK2,BOT
4507345,2025-05-27,4400107044,May 2025,0,A14,2025-05-28,PR2PO-ACK2,BOT
4507345,2025-05-27,4400107044,May 2025,0,A14,2025-05-28,PR2PO-ACK2,BOT
1312085,2025-05-28,4400107050,May 2025,0,A14,2025-05-28,PR2PO-ACK2,BOT
4504505,2025-05-29,4400107056,May 2025,0,G05,2025-05-30,PR2PO-ACK2,BOT
4507345,2025-05-27,4400107039,May 2025,0,A14,2025-06-06,PR2PO-ACK2,BOT
4237762,2025-05-27,4400107040,May 2025,0,A14,2025-05-27,PR2PO-ACK2,BOT
1312085,2025-05-27,4400107041,May 2025,0,A14,2025-05-27,PR2PO-ACK2,BOT
4424259,2025-05-27,4400107042,May 2025,0,G05,2025-05-27,PR2PO-ACK2,BOT
4507345,2025-05-27,4400107045,May 2025,0,A14,2025-05-28,PR2PO-ACK2,BOT
1312085,2025-05-27,4400107046,May 2025,0,A14,2025-05-28,PR2PO-ACK2,BOT
1312085,2025-05-27,4400107046,May 2025,0,A14,2025-05-28,PR2PO-ACK2,BOT
2693350,2025-05-28,4400107047,May 2025,0,A14,2025-05-28,PR2PO-ACK2,BOT
4507345,2025-05-28,4400107048,May 2025,0,A14,2025-05-29,PR2PO-ACK2,BOT
4507345,2025-05-28,4400107049,May 2025,0,A14,2025-05-28,PR2PO-ACK2,BOT
4339682,2025-05-28,4400107051,May 2025,0,G05,2025-05-28,PR2PO-ACK2,BOT
4154566,2025-05-28,4400107052,May 2025,0,G05,2025-05-28,PR2PO-ACK2,BOT
1312085,2025-05-29,4400107053,May 2025,0,A14,2025-05-29,PR2PO-ACK2,BOT
8000441,2025-05-29,4400107054,May 2025,0,G05,2025-05-29,PR2PO-ACK2,BOT
8000441,2025-05-29,4400107054,May 2025,0,G05,2025-05-29,PR2PO-ACK2,BOT
8000441,2025-05-29,4400107054,May 2025,0,G05,2025-05-29,PR2PO-ACK2,BOT
4507345,2025-05-29,4400107055,May 2025,0,A14,2025-06-04,PR2PO-ACK2,BOT
4504505,2025-05-29,4400107056,May 2025,0,G05,2025-05-30,PR2PO-ACK2,BOT
4504505,2025-05-29,4400107057,May 2025,0,G05,2025-05-30,PR2PO-ACK2,BOT
4504505,2025-05-29,4400107057,May 2025,0,G05,2025-05-30,PR2PO-ACK2,BOT
1312085,2025-05-30,4400107058,May 2025,0,A14,2025-05-30,PR2PO-ACK2,BOT
4507345,2025-05-30,4400107059,May 2025,0,A14,2025-05-30,PR2PO-ACK2,BOT
1957131,2025-05-30,4400107060,May 2025,0,G05,2025-05-30,PR2PO-ACK2,BOT
4510836,2025-05-30,4400107061,May 2025,0,G05,2025-05-30,PR2PO-ACK2,BOT
4506090,2025-05-30,4400107062,May 2025,0,G05,2025-05-30,PR2PO-ACK2,BOT
4506090,2025-05-30,4400107062,May 2025,0,G05,2025-05-30,PR2PO-ACK2,BOT
4506090,2025-05-30,4400107062,May 2025,0,G05,2025-05-30,PR2PO-ACK2,BOT
4506090,2025-05-30,4400107062,May 2025,0,G05,2025-05-30,PR2PO-ACK2,BOT
4507345,2025-05-30,4400107063,May 2025,0,A14,2025-06-04,PR2PO-ACK2,BOT
4507345,2025-05-30,4400107064,May 2025,0,A14,2025-06-02,PR2PO-ACK2,BOT
4507345,2025-05-30,4400107064,May 2025,0,A14,2025-06-02,PR2PO-ACK2,BOT
4504507,2025-06-01,4400107065,June 2025,0,G05,2025-06-05,ZWANETS,MANUAL
4504507,2025-06-01,4400107066,June 2025,0,G05,2025-06-05,ZWANETS,MANUAL
4507345,2025-06-02,4400107068,June 2025,0,A14,2025-06-09,PR2PO-ACK2,BOT
4154566,2025-06-02,4400107069,June 2025,0,G05,2025-06-03,PR2PO-ACK2,BOT
4154566,2025-06-02,4400107070,June 2025,0,G05,2025-06-03,PR2PO-ACK2,BOT
4507345,2025-06-03,4400107074,June 2025,0,A14,2025-06-04,PR2PO-ACK2,BOT
1312085,2025-06-04,4400107083,June 2025,0,A14,2025-06-04,PR2PO-ACK2,BOT
1312085,2025-06-04,4400107083,June 2025,0,A14,2025-06-04,PR2PO-ACK2,BOT
1312085,2025-06-09,4400107090,June 2025,0,A14,2025-06-09,PR2PO-ACK2,BOT
1312085,2025-06-13,4400107102,June 2025,0,A14,2025-06-17,PR2PO-ACK2,BOT
4424259,2025-06-17,4400107105,June 2025,0,G05,2025-06-18,PR2PO-ACK2,BOT
4424259,2025-06-17,4400107105,June 2025,0,G05,2025-06-18,PR2PO-ACK2,BOT
1312085,2025-06-18,4400107107,June 2025,0,A14,2025-06-19,PR2PO-ACK2,BOT
4507345,2025-06-20,4400107108,June 2025,0,A14,2025-06-23,PR2PO-ACK2,BOT
4507345,2025-06-20,4400107108,June 2025,0,A14,2025-06-23,PR2PO-ACK2,BOT
4507345,2025-06-23,4400107109,June 2025,0,A14,2025-06-23,PR2PO-ACK2,BOT
4507345,2025-06-23,4400107109,June 2025,0,A14,2025-06-23,PR2PO-ACK2,BOT
4507345,2025-06-24,4400107113,June 2025,0,A14,2025-06-26,PR2PO-ACK2,BOT
1312085,2025-06-25,4400107114,June 2025,0,A14,2025-06-26,PR2PO-ACK2,BOT
1312085,2025-06-25,4400107115,June 2025,0,A14,2025-06-26,PR2PO-ACK2,BOT
1312085,2025-06-25,4400107115,June 2025,0,A14,2025-06-26,PR2PO-ACK2,BOT
1312085,2025-06-27,4400107123,June 2025,0,A14,2025-06-30,PR2PO-ACK2,BOT
4307618,2025-06-30,4400107127,June 2025,0,A14,2025-07-01,PR2PO-ACK2,BOT
4307618,2025-06-30,4400107127,June 2025,0,A14,2025-07-01,PR2PO-ACK2,BOT
4307618,2025-06-30,4400107127,June 2025,0,A14,2025-07-01,PR2PO-ACK2,BOT
1553319,2025-07-03,4400107129,July 2025,0,G05,2025-07-03,PR2PO-ACK2,BOT
4306834,2025-07-03,4400107130,July 2025,0,A14,2025-07-04,PR2PO-ACK2,BOT
4306834,2025-07-03,4400107130,July 2025,0,A14,2025-07-04,PR2PO-ACK2,BOT
4507345,2025-07-06,4400107132,July 2025,0,A14,2025-07-07,PR2PO-ACK2,BOT
4507345,2025-07-06,4400107132,July 2025,0,A14,2025-07-07,PR2PO-ACK2,BOT
4507345,2025-07-06,4400107132,July 2025,0,A14,2025-07-07,PR2PO-ACK2,BOT
4507345,2025-07-06,4400107132,July 2025,0,A14,2025-07-07,PR2PO-ACK2,BOT
4507345,2025-07-06,4400107132,July 2025,0,A14,2025-07-07,PR2PO-ACK2,BOT
1553319,2025-07-08,4400107135,July 2025,0,G05,2025-07-09,PR2PO-ACK2,BOT
4237762,2025-07-09,4400107136,July 2025,0,A14,2025-07-09,PR2PO-ACK2,BOT
1312085,2025-06-04,4400107081,June 2025,0,A14,2025-06-04,PR2PO-ACK2,BOT
4507345,2025-06-03,4400107072,June 2025,0,A14,2025-06-03,PR2PO-ACK2,BOT
4339682,2025-06-01,4400107067,June 2025,0,G05,2025-06-02,PR2PO-ACK2,BOT
4339682,2025-06-01,4400107067,June 2025,0,G05,2025-06-02,PR2PO-ACK2,BOT
4424259,2025-06-03,4400107071,June 2025,0,G05,2025-06-03,PR2PO-ACK2,BOT
4507345,2025-06-03,4400107073,June 2025,0,A14,2025-06-04,PR2PO-ACK2,BOT
4507345,2025-06-03,4400107076,June 2025,0,A14,2025-06-04,PR2PO-ACK2,BOT
4507345,2025-06-03,4400107077,June 2025,0,A14,2025-06-06,PR2PO-ACK2,BOT
4507345,2025-06-03,4400107078,June 2025,0,A14,2025-06-04,PR2PO-ACK2,BOT
4507345,2025-06-03,4400107078,June 2025,0,A14,2025-06-04,PR2PO-ACK2,BOT
4507345,2025-06-03,4400107078,June 2025,0,A14,2025-06-04,PR2PO-ACK2,BOT
4237762,2025-06-03,4400107079,June 2025,0,A14,2025-06-04,PR2PO-ACK2,BOT
4237762,2025-06-03,4400107080,June 2025,0,A14,2025-06-04,PR2PO-ACK2,BOT
1312085,2025-06-04,4400107082,June 2025,0,A14,2025-06-04,PR2PO-ACK2,BOT
1312085,2025-06-06,4400107086,June 2025,0,A14,2025-06-06,PR2PO-ACK2,BOT
4507345,2025-06-06,4400107084,June 2025,0,A14,2025-06-06,PR2PO-ACK2,BOT
4507345,2025-06-06,4400107085,June 2025,0,A14,2025-06-06,PR2PO-ACK2,BOT
4507345,2025-06-06,4400107085,June 2025,0,A14,2025-06-06,PR2PO-ACK2,BOT
4507345,2025-06-06,4400107087,June 2025,0,A14,2025-06-09,PR2PO-ACK2,BOT
4306834,2025-06-09,4400107091,June 2025,0,A14,2025-06-09,PR2PO-ACK2,BOT
1312085,2025-06-09,4400107092,June 2025,0,A14,2025-06-09,PR2PO-ACK2,BOT
1772274,2025-06-09,4400107093,June 2025,0,A14,2025-06-09,PR2PO-ACK2,BOT
1772274,2025-06-09,4400107093,June 2025,0,A14,2025-06-09,PR2PO-ACK2,BOT
1772274,2025-06-09,4400107093,June 2025,0,A14,2025-06-09,PR2PO-ACK2,BOT
4507345,2025-06-09,4400107094,June 2025,0,A14,2025-06-09,PR2PO-ACK2,BOT
4507345,2025-06-09,4400107095,June 2025,0,A14,2025-06-10,PR2PO-ACK2,BOT
4507345,2025-06-09,4400107096,June 2025,0,A14,2025-06-09,PR2PO-ACK2,BOT
4507345,2025-06-09,4400107096,June 2025,0,A14,2025-06-09,PR2PO-ACK2,BOT
4507345,2025-06-11,4400107097,June 2025,0,A14,2025-06-11,PR2PO-ACK2,BOT
4507345,2025-06-11,4400107097,June 2025,0,A14,2025-06-11,PR2PO-ACK2,BOT
1772274,2025-06-11,4400107098,June 2025,0,A14,2025-06-12,PR2PO-ACK2,BOT
4504505,2025-06-13,4400107099,June 2025,0,G05,2025-06-17,PR2PO-ACK2,BOT
4352215,2025-06-13,4400107101,June 2025,0,G05,2025-06-17,PR2PO-ACK2,BOT
4306834,2025-06-15,4400107103,June 2025,0,A14,2025-06-17,PR2PO-ACK2,BOT
1553319,2025-06-17,4400107104,June 2025,0,G05,2025-06-18,PR2PO-ACK2,BOT
1553319,2025-06-17,4400107104,June 2025,0,G05,2025-06-18,PR2PO-ACK2,BOT
1553319,2025-06-17,4400107104,June 2025,0,G05,2025-06-18,PR2PO-ACK2,BOT
2693350,2025-06-17,4400107106,June 2025,0,A14,2025-06-18,PR2PO-ACK2,BOT
2693350,2025-06-17,4400107106,June 2025,0,A14,2025-06-18,PR2PO-ACK2,BOT
2693350,2025-06-17,4400107106,June 2025,0,A14,2025-06-18,PR2PO-ACK2,BOT
2693350,2025-06-17,4400107106,June 2025,0,A14,2025-06-18,PR2PO-ACK2,BOT
4504505,2025-06-23,4400107110,June 2025,0,G05,2025-06-24,PR2PO-ACK2,BOT
4089273,2025-06-26,4400107119,June 2025,0,G05,2025-06-26,PR2PO-ACK2,BOT
1312085,2025-06-24,4400107111,June 2025,0,A14,2025-06-25,PR2PO-ACK2,BOT
1312085,2025-06-24,4400107111,June 2025,0,A14,2025-06-25,PR2PO-ACK2,BOT
1312085,2025-06-24,4400107111,June 2025,0,A14,2025-06-25,PR2PO-ACK2,BOT
1312085,2025-06-24,4400107111,June 2025,0,A14,2025-06-25,PR2PO-ACK2,BOT
1312085,2025-06-24,4400107111,June 2025,0,A14,2025-06-25,PR2PO-ACK2,BOT
1312085,2025-06-24,4400107112,June 2025,0,A14,2025-06-25,PR2PO-ACK2,BOT
1312085,2025-06-24,4400107112,June 2025,0,A14,2025-06-25,PR2PO-ACK2,BOT
1312085,2025-06-24,4400107112,June 2025,0,A14,2025-06-25,PR2PO-ACK2,BOT
1312085,2025-06-24,4400107112,June 2025,0,A14,2025-06-25,PR2PO-ACK2,BOT
1312085,2025-06-24,4400107112,June 2025,0,A14,2025-06-25,PR2PO-ACK2,BOT
1312085,2025-06-24,4400107112,June 2025,0,A14,2025-06-25,PR2PO-ACK2,BOT
1312085,2025-06-24,4400107112,June 2025,0,A14,2025-06-25,PR2PO-ACK2,BOT
1312085,2025-06-24,4400107112,June 2025,0,A14,2025-06-25,PR2PO-ACK2,BOT
4424259,2025-06-25,4400107116,June 2025,0,G05,2025-06-26,PR2PO-ACK2,BOT
1312085,2025-06-26,4400107117,June 2025,0,A14,2025-06-26,PR2PO-ACK2,BOT
1312085,2025-06-26,4400107117,June 2025,0,A14,2025-06-26,PR2PO-ACK2,BOT
4089273,2025-06-26,4400107118,June 2025,0,G05,2025-06-26,PR2PO-ACK2,BOT
4306834,2025-06-26,4400107120,June 2025,0,A14,2025-06-26,PR2PO-ACK2,BOT
4321129,2025-06-26,4400107121,June 2025,0,A14,2025-06-27,PR2PO-ACK2,BOT
4321129,2025-06-26,4400107121,June 2025,0,A14,2025-06-27,PR2PO-ACK2,BOT
4507345,2025-06-27,4400107122,June 2025,0,A14,2025-06-30,PR2PO-ACK2,BOT
4507345,2025-06-27,4400107122,June 2025,0,A14,2025-06-30,PR2PO-ACK2,BOT
1312085,2025-06-27,4400107124,June 2025,0,A14,2025-06-30,PR2PO-ACK2,BOT
1312085,2025-06-27,4400107125,June 2025,0,A14,2025-06-30,PR2PO-ACK2,BOT
4163725,2025-06-27,4400107126,June 2025,0,G05,2025-07-02,PR2PO-ACK2,BOT
4163725,2025-07-04,4400107131,July 2025,0,G05,2025-07-04,PR2PO-ACK2,BOT
4501887,2025-07-07,4400107133,July 2025,0,G05,2025-07-07,PR2PO-ACK2,BOT
1312085,2025-07-08,4400107134,July 2025,0,A14,2025-07-08,PR2PO-ACK2,BOT
1312085,2025-07-08,4400107134,July 2025,0,A14,2025-07-08,PR2PO-ACK2,BOT
1312085,2025-07-08,4400107134,July 2025,0,A14,2025-07-08,PR2PO-ACK2,BOT
1312085,2025-07-08,4400107134,July 2025,0,A14,2025-07-08,PR2PO-ACK2,BOT
1312085,2025-07-08,4400107134,July 2025,0,A14,2025-07-08,PR2PO-ACK2,BOT
1312085,2025-07-08,4400107134,July 2025,0,A14,2025-07-08,PR2PO-ACK2,BOT
1312085,2025-07-08,4400107134,July 2025,0,A14,2025-07-08,PR2PO-ACK2,BOT
1312085,2025-07-08,4400107134,July 2025,0,A14,2025-07-08,PR2PO-ACK2,BOT
1312085,2025-07-08,4400107134,July 2025,0,A14,2025-07-08,PR2PO-ACK2,BOT
1312085,2025-07-08,4400107134,July 2025,0,A14,2025-07-08,PR2PO-ACK2,BOT
1312085,2025-07-13,4400107137,July 2025,0,A14,2025-07-14,PR2PO-ACK2,BOT
1312085,2025-07-13,4400107137,July 2025,0,A14,2025-07-14,PR2PO-ACK2,BOT
1312085,2025-07-13,4400107137,July 2025,0,A14,2025-07-14,PR2PO-ACK2,BOT
1312085,2025-07-13,4400107137,July 2025,0,A14,2025-07-14,PR2PO-ACK2,BOT
1312085,2025-07-13,4400107137,July 2025,0,A14,2025-07-14,PR2PO-ACK2,BOT
1312085,2025-07-13,4400107137,July 2025,0,A14,2025-07-14,PR2PO-ACK2,BOT
1312085,2025-07-13,4400107137,July 2025,0,A14,2025-07-14,PR2PO-ACK2,BOT
1312085,2025-07-13,4400107137,July 2025,0,A14,2025-07-14,PR2PO-ACK2,BOT
1312085,2025-07-13,4400107137,July 2025,0,A14,2025-07-14,PR2PO-ACK2,BOT
1312085,2025-07-13,4400107137,July 2025,0,A14,2025-07-14,PR2PO-ACK2,BOT
1312085,2025-07-13,4400107137,July 2025,0,A14,2025-07-14,PR2PO-ACK2,BOT
1312085,2025-07-13,4400107137,July 2025,0,A14,2025-07-14,PR2PO-ACK2,BOT
1312085,2025-07-13,4400107137,July 2025,0,A14,2025-07-14,PR2PO-ACK2,BOT
4073759,2025-07-15,4400107139,July 2025,0,A14,2025-07-15,PR2PO-ACK2,BOT
4073759,2025-07-15,4400107139,July 2025,0,A14,2025-07-15,PR2PO-ACK2,BOT
4073759,2025-07-15,4400107139,July 2025,0,A14,2025-07-15,PR2PO-ACK2,BOT
4321129,2025-07-16,4400107140,July 2025,0,A14,2025-07-17,PR2PO-ACK2,BOT
4321129,2025-07-22,4400107152,July 2025,0,A14,2025-07-23,PR2PO-ACK2,BOT
4321129,2025-07-22,4400107152,July 2025,0,A14,2025-07-23,PR2PO-ACK2,BOT
4315785,2025-07-23,4400107153,July 2025,0,G05,2025-07-23,PR2PO-ACK2,BOT
1553319,2025-07-14,4400107138,July 2025,0,G05,2025-07-14,PR2PO-ACK2,BOT
4073759,2025-07-15,4400107139,July 2025,0,A14,2025-07-15,PR2PO-ACK2,BOT
4073759,2025-07-15,4400107139,July 2025,0,A14,2025-07-15,PR2PO-ACK2,BOT
2693350,2025-07-17,4400107141,July 2025,0,A14,2025-07-17,PR2PO-ACK2,BOT
4507345,2025-07-17,4400107143,July 2025,0,A14,2025-07-18,PR2PO-ACK2,BOT
4341842,2025-07-17,4400107142,July 2025,0,G05,2025-07-17,PR2PO-ACK2,BOT
4352215,2025-07-21,4400107150,July 2025,0,G05,2025-07-21,PR2PO-ACK2,BOT
4352215,2025-07-21,4400107150,July 2025,0,G05,2025-07-21,PR2PO-ACK2,BOT
2148618,2025-07-21,4400107151,July 2025,0,A14,2025-07-21,PR2PO-ACK2,BOT
2148618,2025-07-21,4400107151,July 2025,0,A14,2025-07-21,PR2PO-ACK2,BOT
2148618,2025-07-21,4400107151,July 2025,0,A14,2025-07-21,PR2PO-ACK2,BOT
4315785,2025-07-23,4400107153,July 2025,0,G05,2025-07-23,PR2PO-ACK2,BOT
4315785,2025-07-23,4400107153,July 2025,0,G05,2025-07-23,PR2PO-ACK2,BOT
4315785,2025-07-23,4400107153,July 2025,0,G05,2025-07-23,PR2PO-ACK2,BOT
4315785,2025-07-23,4400107153,July 2025,0,G05,2025-07-23,PR2PO-ACK2,BOT
4315785,2025-07-23,4400107153,July 2025,0,G05,2025-07-23,PR2PO-ACK2,BOT
4315785,2025-07-23,4400107154,July 2025,0,G05,2025-07-23,PR2PO-ACK2,BOT
4315785,2025-07-23,4400107154,July 2025,0,G05,2025-07-23,PR2PO-ACK2,BOT
4315785,2025-07-23,4400107154,July 2025,0,G05,2025-07-23,PR2PO-ACK2,BOT
4315785,2025-07-23,4400107154,July 2025,0,G05,2025-07-23,PR2PO-ACK2,BOT
4315785,2025-07-23,4400107154,July 2025,0,G05,2025-07-23,PR2PO-ACK2,BOT
4315785,2025-07-23,4400107154,July 2025,0,G05,2025-07-23,PR2PO-ACK2,BOT
1312085,2025-07-23,4400107155,July 2025,0,A14,2025-07-24,PR2PO-ACK2,BOT
1312085,2025-07-23,4400107155,July 2025,0,A14,2025-07-24,PR2PO-ACK2,BOT
1312085,2025-07-23,4400107155,July 2025,0,A14,2025-07-24,PR2PO-ACK2,BOT
1957131,2025-07-24,4400107157,July 2025,0,G05,2025-07-24,PR2PO-ACK2,BOT
1553319,2025-07-25,4400107158,July 2025,0,G05,2025-07-29,ZWANETS,MANUAL
4504505,2025-07-28,4400107161,July 2025,0,G05,2025-07-28,PR2PO-ACK2,BOT
4504505,2025-07-28,4400107161,July 2025,0,G05,2025-07-28,PR2PO-ACK2,BOT
4352215,2025-08-04,4400107166,August 2025,0,G05,2025-08-04,PR2PO-ACK2,BOT
1312085,2025-08-05,4400107170,August 2025,0,A14,2025-08-06,PR2PO-ACK2,BOT
1312085,2025-08-06,4400107174,August 2025,0,A14,2025-08-07,PR2PO-ACK2,BOT
1312085,2025-08-06,4400107175,August 2025,0,A14,2025-08-07,PR2PO-ACK2,BOT
1312085,2025-08-06,4400107175,August 2025,0,A14,2025-08-07,PR2PO-ACK2,BOT
1312085,2025-08-06,4400107176,August 2025,0,A14,2025-08-07,PR2PO-ACK2,BOT
1312085,2025-08-06,4400107176,August 2025,0,A14,2025-08-07,PR2PO-ACK2,BOT
1312085,2025-08-06,4400107176,August 2025,0,A14,2025-08-07,PR2PO-ACK2,BOT
1312085,2025-08-06,4400107178,August 2025,0,A14,2025-08-07,PR2PO-ACK2,BOT
2161972,2025-08-06,4400107179,August 2025,0,G05,2025-08-06,PR2PO-ACK2,BOT
1312085,2025-08-07,4400107182,August 2025,0,A14,2025-08-12,PR2PO-ACK2,BOT
1312085,2025-08-07,4400107185,August 2025,0,A14,2025-08-07,PR2PO-ACK2,BOT
1312085,2025-08-07,4400107189,August 2025,0,A14,2025-08-12,PR2PO-ACK2,BOT
1312085,2025-08-07,4400107189,August 2025,0,A14,2025-08-12,PR2PO-ACK2,BOT
1312085,2025-08-07,4400107189,August 2025,0,A14,2025-08-12,PR2PO-ACK2,BOT
1312085,2025-08-07,4400107189,August 2025,0,A14,2025-08-12,PR2PO-ACK2,BOT
1312085,2025-08-07,4400107189,August 2025,0,A14,2025-08-12,PR2PO-ACK2,BOT
1312085,2025-08-07,4400107189,August 2025,0,A14,2025-08-12,PR2PO-ACK2,BOT
4507345,2025-08-07,4400107191,August 2025,0,A14,2025-08-12,PR2PO-ACK2,BOT
4507345,2025-08-08,4400107192,August 2025,0,A14,2025-08-12,PR2PO-ACK2,BOT
4507345,2025-08-08,4400107192,August 2025,0,A14,2025-08-12,PR2PO-ACK2,BOT
4507345,2025-08-08,4400107192,August 2025,0,A14,2025-08-12,PR2PO-ACK2,BOT
4504507,2025-08-10,4400107193,August 2025,0,G05,2025-08-12,PR2PO-ACK2,BOT
1312085,2025-08-12,4400107198,August 2025,0,A14,2025-08-15,PR2PO-ACK2,BOT
4507345,2025-08-12,4400107199,August 2025,0,A14,2025-08-13,PR2PO-ACK2,BOT
4507345,2025-08-12,4400107200,August 2025,0,A14,2025-08-13,PR2PO-ACK2,BOT
1312085,2025-08-13,4400107201,August 2025,0,A14,2025-08-13,PR2PO-ACK2,BOT
4507345,2025-08-13,4400107203,August 2025,0,A14,2025-08-21,PR2PO-ACK2,BOT
4507345,2025-08-13,4400107203,August 2025,0,A14,2025-08-21,PR2PO-ACK2,BOT
4507345,2025-08-13,4400107203,August 2025,0,A14,2025-08-21,PR2PO-ACK2,BOT
4507345,2025-08-13,4400107203,August 2025,0,A14,2025-08-21,PR2PO-ACK2,BOT
4507345,2025-08-13,4400107203,August 2025,0,A14,2025-08-21,PR2PO-ACK2,BOT
4507345,2025-08-13,4400107203,August 2025,0,A14,2025-08-21,PR2PO-ACK2,BOT
4507345,2025-08-13,4400107203,August 2025,0,A14,2025-08-21,PR2PO-ACK2,BOT
4507345,2025-08-13,4400107203,August 2025,0,A14,2025-08-21,PR2PO-ACK2,BOT
4507345,2025-08-13,4400107203,August 2025,0,A14,2025-08-21,PR2PO-ACK2,BOT
4507345,2025-08-13,4400107203,August 2025,0,A14,2025-08-21,PR2PO-ACK2,BOT
4507345,2025-08-13,4400107205,August 2025,0,A14,2025-08-14,PR2PO-ACK2,BOT
4315785,2025-07-23,4400107154,July 2025,0,G05,2025-07-23,PR2PO-ACK2,BOT
4507345,2025-07-23,4400107156,July 2025,0,A14,2025-07-24,PR2PO-ACK2,BOT
